title,source,country,bias,search_keyword,final_sentiment_score,sentiment_intensity_score,vader_score,google_score,huggingface_score,url
KFile: Harris told ACLU in 2019 she supports cuts to ICE funding and providing gender transition surgery to detained migrants,CNN,US,liberal,immigration policy,0.23099806482315066,0.7,0.20705,0.3499999940395355,0.04089033603668213,https://news.google.com/rss/articles/CBMi8AFBVV95cUxNNG52T0RNajlxTHZTV1lJai1jVHlJSVZEUWpHekJhd2xTTEdCSnBvZ3V0UDl6aUlzcks2LXBqOFo1OVkwV0tsYnNhd2R1X0ZLbXEyX3k0d3lHcjhjSmMzcjl0LWJuVGJnbDZkRzlyS28tQkxWYzdxajk2VlBjOUR3TnRQTFJvcXJic01DTkQ2X0xmNXF5RGxTWU9lTFFnQVJmTTZRa1dSWmMyNTB3QWdKTUgteHA0TXM1VjdZOEdqQVBIUzBucWd3aXFfSmFRZXhDS1VsVXd0NFU5U0JySGZ6cE9ZeDNrRnVLaFlJVVdzNUzSAecBQVVfeXFMTWZqX1NmLTFMVVJFdTN3UTJuZnIySUd4cy00UGhCblczMzNJSjNiQU5renVDUkFXdVRaZ0JyeVZjd1JNbFlULXhianJUZzRaX0xzX0ZTVGtjcnNwaElmUzYtdFRXOS0yQ0pmRXFFekFMTjQxTENYR0YyWVVVR0JVMVFwUUxYTVAxYmlNaXBhXzUzMHNUSkFFSEI4WE96blFmRTJ3NjljMFNYLW51REVUQ3hZZjJxZXpJcmhXWjhKTGtaTjVFSHl4NW4xNktCeUN2X0R4cVAwOWRndGJfVG1hZ2NHUldxbmJV?oc=5
Trump says he’ll use a 1798 law to crack down on cartels. He could face an uphill battle in court,CNN,US,liberal,immigration policy,0.1963559702587128,0.6,0.18155,0.29999999701976776,0.01867985725402832,https://news.google.com/rss/articles/CBMiiwFBVV95cUxPX0Rhemp6UXAyTWQ5cEJfNFVoWExFd2t1WDgtbGp5TklPRWxycm1CMFRPWGpicHAzanFaTW0wR1ZTalZaaVk5N0Y0NkV4LXg5a1BpMzMtTlpBck5ZNENuemR0RFdaaEt4bGVLdDVLQkk4cWRKLWJBQlFmelBZSUxRVklITDRfNTJORGUw0gGCAUFVX3lxTE9jTkFWd3VJcnFNdTJmcUpFMm05am4tUFVpTDYxR25GZ3BLTFlFTlZXNGFkcGFpYzI5YmV6UGlwWXdYZktUeHF4WFRJLU5LbGQzVVpfXzVOTHVZTTBSbUtwaW9JMXBoVmhVRGN6X0dVSXdNMlB0ZDBNWmVISzBNYkk4Wnc?oc=5
Trump says US will sell $5 million ‘gold card’ to wealthy foreigners,CNN,US,liberal,immigration policy,0.5237192520904541,0.7,0.8062,0.5,0.006196260452270508,https://news.google.com/rss/articles/CBMihwFBVV95cUxNVGdGVHNjM0k1cS1UMTJRZlhwUmxzdjJmbWdFWXFjRnJOYW1Dd3RVZmlLNGhaVTlZMmRXSGwzVExvak1tRm5ycjVzcm5RTVNQand2bDRxbncyeFk2WU5sRW9KUDFLUTB6V19WaEE2Nm9yQTZVQnNneU5ZQjFJSEtBVkhOVDNOVlnSAX5BVV95cUxPcGd2QzZYMzhabUVXTmJaYWVtVzk4emZ0MVlaaFhkemxDUnAwQWJmRnFQSGVuQ1VXbFZDRlhheldXUzUzLWtTRkhWS0llRGNTMFc0ZmRDRFR4WDE1dVBMRTlweEpWMVJRVWN3WkE3WEtSaFF1dUdyeXAwTVhkZkE?oc=5
This South Florida suburb swung to Trump. Now many of its residents are facing deportation,CNN,US,liberal,immigration policy,0.3011366724967957,0.7,0.5,0.25,0.0056833624839782715,https://news.google.com/rss/articles/CBMikwFBVV95cUxPc1pxMG0tOEV2VzMzckdTbDFicmc2X2hHSVpJQno2MWJ6Q1V4WFJqREIyLThZRk5ZTFFzZ3M1UmxhbVhwSnpnaThiSjVKdGplQVFpbmN1TkZkRllLNFFQMVB0bEVsU0VXSHJZNG9kS3JZVzJZVWlnaVBETkRjall2bzVfenpIM01pSk92UUQ4eXNSbTTSAYoBQVVfeXFMTmFodUllQUEwU0lDSkhQTzAxbEFFXzI1dXVNREFkQkV0MXV2aVVpaG5jLTJtUjZHWFI4ejFwNXFYcmNMWmF6VWFfcThRMGk4T05Rb0RJaVJmeVR2eE1zWHRLSnlCZnFfQUxtbUhHQmdqSVh4c2xPSFpRRGhIcms3ZzBDTW03SXZ1QUhn?oc=5
"President Trump’s speech to Congress, annotated and fact-checked",CNN,US,liberal,immigration policy,0.4004832744598389,0.6,0.5,0.5,0.002416372299194336,https://news.google.com/rss/articles/CBMimwFBVV95cUxQVUVPZmRzOGczN0g0SzFJWGxURndUYmZpZVF4TEJUckN6M1dCZnlrRElFQ3pmcnpBNW1LSFFiSVFZbmItNEpCbzV0N1AzdjlsRGc1YnF6cXpvMUVLSzhNTWswT3RSWlJ0b2ZldkVveWkwQUpBazlOZUdzUDFvSHNjWmNzT2dxTGZnVlVkZm95RVRldmFtOG95S3dLVQ?oc=5
White House: Rubio reserves the right to revoke green card or visa of anti-Israel activist Mahmoud Khalil,Fox News,US,conservative,immigration policy,0.4033680081367493,0.6,0.5,0.5,0.016840040683746338,https://news.google.com/rss/articles/CBMiwgFBVV95cUxPamlZc2Fza1FyN1hQZGlMN0Y5dUY5bUs3RHN4R3k4Mk1CSDFyNXFXcDlhcHhOQTdSUXVJTWJCRTJndy1hRWVfWUdGYXNIOVlIZXJDZUQ3TzhnTXJfVW81MWpGXy1GZXVYSlpHVFNTbjNjdEFGM2E0a1lpWjA2WWxod1BvTGJUUk9JWGNoenZMejBWcG5KT0J2VHgyZjNnYXR6T2d2M0I2R0F2dllBNGg5QURJN3JsN3VvYV9MMFFNRXpkd9IBxwFBVV95cUxNZmlFcU5HNmhtaWhUM2VFVE5PTnl2LUFjeUgyWXRDMy03Tmk0RG1KUGtnNVBEUWdUcTRuUGRHUlRzNjhiMEloOUJHSGFNOG9vaG1GOTRJU1RYT0NSQkFTZ1YzMTBuRlBmVXZKcGdoQkxTRmIxVW5ZbVRmNlI2akpmZ2huRlJtcGlxSFpnVEg3T2JQQUlfYldpcVIwM092V0xISngydElrc1pZUFhSVUtwN1hkb3gzTDN3Q0ZNdEp1cEhLTUw0Qk9r?oc=5
Fox News,Fox News,US,conservative,immigration policy,0.4203857019543648,0.6,0.5,0.5500000007450581,0.0019285082817077637,https://news.google.com/rss/articles/CBMiPEFVX3lxTE5JVktHWXpPcEVUa1RjNkRsbnVraExKUkxSc3d5cE9xUEN6UTdCX09feVBFWU9OUUxwTkxfQw?oc=5
Laken Riley Act unleashes feds to hunt Venezuelan gang members in Florida: lawmaker,Fox News,US,conservative,immigration policy,0.36260380446910856,0.7,0.5,0.3999999985098839,0.013019025325775146,https://news.google.com/rss/articles/CBMipgFBVV95cUxNWVNUSU05bkFQZlU0STZremdpUTdNd1ozNHBVSnR4bzVjMkVoWHN3cktnT1pGVTE5X3JRaFlrNjE4aDd1VWd6bEdraXpLNVF5ZFBwTm1iUHJsOTlCQ1RFQ0FZX2J0UGVtYWRwMEZzU1h6NFl1QzlWcFRfYTlYa3p6QTJITkFxaU5vRkFodHVyM1k5Ui03VTgzakJPWmRrYk5hOGNWYUdR0gGrAUFVX3lxTE9ob0ZZZHhkLWROWTd3d2Nfa3FrdEd2YXlyTmI0TEhoR0JGTVdWQUd2YXEzajZoT0loa0M0V2o0Y3F1eW9KYWxWamtvcUR1Q0F0TzdGYnJTMkNNWXU1SjFuQUswc1VTSW42cjIway1qeVFwZ181WXItWWVFRXowZ3M1dEtDdndrQS1UaTVGMU1PSnB2VVptaDNfU3RaZ3RGODNCNG9lUHhKRmV5cw?oc=5
Trump to invoke wartime Alien Enemies Act of 1798 to fast-track deportations of illegal immigrants,Fox News,US,conservative,immigration policy,0.1198129162979126,0.6,0.0363,0.25,0.02646458148956299,https://news.google.com/rss/articles/CBMiuwFBVV95cUxQOHlhYmFNZDJWeVR6eTlTaVpRaEN0T0VYNUh2RUhjazBXNVRHRWFYMlo5SVRyckxIU0JpdURXQzRiYlNhemMtU3NVMmxyQUxfMTczXzNwLU56YkRZQUJoWGkwS251U3k5d2FkeGlEbzZEbjVZUnhzdkt5emlPQ0lncV9lSy1TNDc2V05wclhMZzdQWEhnRW1lS3FhdklIbXNDcUdjaGlqazI4WElOWE82ZzJoTDBvQTBHM3hz0gHAAUFVX3lxTFBCam1vUTRQcW5fM1A0VEtVTkpfN1RBRGdldW5lSFJldDlPSS1BdnNnXzlmZHhqS1F1eC1STmY2VE9xNVZOOWxTNHJ4QWE1R19lN1Q2VnVuOG10V2pNSDJsSWhaQ0pHTlN2M1JyUE52TWlFLWJ1Z1d6NHJhNFRKSS1pb3B4V2lyT0V0U1k5N2FxcERCUlMwd29XVzZUemsxM1R0MVVCb0FENWlHd0Uxd3NtNXA2MmNkTXFMejROd0ZqVQ?oc=5
Blue state county faces backlash after failed vote to scrap 'super sanctuary' policy: 'Fringe Democrats',Fox News,US,conservative,immigration policy,0.37972540183067327,0.5,0.648,0.29999999701976776,0.0026270151138305664,https://news.google.com/rss/articles/CBMiyAFBVV95cUxORklmeHIwdzFRTWRQOTJ4STFCb3BXc2VFNzdQbm9MM3hqNnNBdDI5NjZfdnB6Rk41TFFFb2ktYjBSSmNETmpGZktiSy1NRnd6Mm13Zm9EbTVBN1RRUDdWNnlEMFF0RVlmc3ZVM3RvcjFrUDFBczliOEgtRFFid1Y3UTYwM3pkZXl0T25PVWZ4bnplZF8zV2MwNkZjTlB0Q3V2N1BCRHhyYjZrOElDaHl1d3kxb1lHenBpOG11MG5qb2VpNjFZMWw2VtIBzgFBVV95cUxOX1k4dE5TUzMtZjZTN1VGWXdrcHN2R05rZ0V4c2loQkxhbjEtLXo1ME1iYTZpVTNjamJnVWJpSmxEMkdLYlBnV24ybEJaMlI1amRQVUJ0MTl4UnhsTWZEYUl6ZHZ5am1TX1B5YUpMblFxRHRwRTZhN3NpV0diS1p5S29sUnVMZFFiR0lib0lJNmNuZ0lsUzBzM0tyQzVyalRWakJvTG8wUk1RUGdkR0tyeGtld250UWduRHJwTS1GZ1RkQmZQWXRjXzg4T0NoQQ?oc=5
US to Require Some Canadian Visitors to Register With DHS Agency,Bloomberg,US,neutral,immigration policy,0.4001600623130799,0.6,0.5,0.5,0.0008003115653991699,https://news.google.com/rss/articles/CBMisgFBVV95cUxNVFZPdElndTZmbE5QUHhta3UyOTA3cGhfT2czc3pleThIeVp4SnNXLURmRHN2c0VkU1NMLUVUdmt5b0tiNlBqNVNOS3A2NzhacWxBQUw5S2pmWmxXbWpuZVc0QU5YenZfWWZERzQ1TFFWMF9fUmVicy0xUFpxTW5qOXJkRzk0V05NOEIyM2pHLUctZkxFNFFQZTZjRXM3VXJsblNELUtQUGRIYmV4bXhUQ1RR?oc=5
Migration to the US Through Panama Jungle Route Plunges 99%,Bloomberg,US,neutral,immigration policy,0.40045831203460697,0.7,0.5,0.5,0.002291560173034668,https://news.google.com/rss/articles/CBMirgFBVV95cUxQaWhJME51OGYyYzNrTkwxM0FpUjlKZzNNdFV5YVExMDZuaVRSZFZFQzBMTVlWN0Fwcmt0R3NrRE5MZFViTElzR1JoUHJBb0dqZEF6cnc5LTRuQ1JNNWlCLUVBQUNlc0Ztb3dMYXQ4anZtRjVtMmI5Vmo4S00xRlYwTmpDS3k0SmhMa1d4UlMwR0hOaWtGWDJ1bGV6aXY5bVBsVmYxNjlfbDdoYm9WTEE?oc=5
Trump Turns to Self-Deportation Push as Mass Raids Falter,Bloomberg,US,neutral,immigration policy,0.4000629186630249,0.6,0.5,0.5,0.0003145933151245117,https://news.google.com/rss/articles/CBMiyAFBVV95cUxON2Q2YmpaeTQ5R3dOakRVeVJfd0tERVVhb1V0TTY4QkVmRGowX244bWZRQ0pyMnV2X2NjMTRBNE4xNXFEaGoxS3VTRHIwOFc3ZDU0ZDdNcktRb3BPT3d5WS1KSUtkSjFhR3dsOXdvU05hWl9fU3RlZ2g4a0JfMFVTLWtKTVB5NTZaU1pIVHNwRndUaDJwdEp4b3U1MVEtYWRDX0JCT1YyZUhPYlI3bjFleWlsbko4UEpQcFNlZFkxT2FZWXRuM2NFRg?oc=5
New York Population Rebound Faces Test Under Trump Migrant Plans,Bloomberg,US,neutral,immigration policy,0.42036941796541216,0.7,0.5,0.5500000007450581,0.00184708833694458,https://news.google.com/rss/articles/CBMitgFBVV95cUxNZWpOc2FRRElFNF9JZFhvLUdvLVhkN1lkbm9uc041azRPOWpNZFJmRHhPanltVXhOa1ZFdXl1aGZCTzFMVC1zbWQyemRjay1ZYWFiRVc4Rm1UMUp6dGl0cmhJOVVVMEp3R3ZQcHRJd1RSWW1BNzYwb3h4TUpFM280bVExUFNlVjNnTURhVldra2dwd2taRlZvTklZNFFMUkI3WGlkcEN1WXBQaWlUSTh4b2hQZkdIQQ?oc=5
"Venezuela to Resume Receiving Deportation Flights, US Says",Bloomberg,US,neutral,immigration policy,0.40029755830764774,0.6,0.5,0.5,0.0014877915382385254,https://news.google.com/rss/articles/CBMirAFBVV95cUxNczQ4MnI1MU51UEdnUE1MYjVldXNrWlBtdW8yOFVabVhRSmRqYnAzTWJXWmtFOGZvTm9tV0NjMlB1MGhsN2Z0MWdGQW54TE1qMzlZUHpjNUtFb1YwTGJjaVFLX1BqbWRlMzdNUjR3WEQ4UGU1aW1QNzdub2pLeHJ4MzlZMjcxTkFRdlc1SE4yLUdMejBXcEsySU0xSjByLXFTblAxXzJ1RElESEha?oc=5
Trump weighs revoking legal status of Ukrainians as US steps up deportations,Reuters,US,neutral,immigration policy,0.43126409500837326,0.6,0.625,0.44999999925494194,0.006320476531982422,https://news.google.com/rss/articles/CBMisAFBVV95cUxOUGRSVmdxMDRUZ1R0SFVpdU9ydWpuNXR2OXBaVGt4OTNnSDN1ZG5EY1NvOFB2U1NPaGRvSjJsOHV5NldOd2hLTFIwTjdRV0lpTGxHRDA3TEVlSXdfc0ZvTjBpTXV3Ym03V3NDX3M3SThQaDJfcHNGYlB0NmNXMTh2NGR4NmxqMmNhZkRGNFI5RVNoY1h2NkxWRzBiUEV1QWhFZHZTa0FjYkhhZUlnWW9KXw?oc=5
"New Trump travel ban could bar Afghans, Pakistanis soon, sources say",Reuters,US,neutral,immigration policy,0.2199203508257866,0.6,0.09899999999999998,0.44999999925494194,0.0016017556190490723,https://news.google.com/rss/articles/CBMisAFBVV95cUxNd0JYc1J0SXpod195SHBGX3VUSWcwRW1zZHFHZmpzaDF4MkszdDhtSGhQSTZtX1pSMjdrblpfWW8tTGtSeU9rUHZKVFRTaFU1MTZpNmVUd0M1LWoxRTZKeHJrdG9Eb2VkaWU2M2FKTl9IUzdlVlZ4WXhRUVBWZE50Y0V0RDR4YjZjcnVUcDBBNmdFYmFxVXEzZE5CamxqNHF0YVRPTmNLTlFKVVF2R1RQRQ?oc=5
Columbia student protester's arrest prompts federal court showdown,Reuters,US,neutral,immigration policy,0.18315876895904543,0.5,0.20705,0.25,0.0016938447952270508,https://news.google.com/rss/articles/CBMivgFBVV95cUxOVWozR013anRvbDdsajFVSURMRldSYmhTRVhMdXNaNEJodjJpal80clJiajRXRlZZcklFZjBzUWozdUNXZnNRdU1NbUs2blJTc24xQWJxNFZaN1N5c0Ytb3FFYVU1RWxkTmdYSWlVUVE2NXFSd29lekJDRERMbkF4bnRCQmxnWkJTZFg2aUJRUnZCTlhIXzF6SlJfbzZiSG5peU1CNkVxdWhScGRialZwcEo0MFQ5MGhiMEFzSElB?oc=5
"Trump approval rating holds steady at 44%, Reuters/Ipsos poll finds",Reuters,US,neutral,immigration policy,0.5687521947216988,0.6,0.86755,0.5500000007450581,0.008660972118377686,https://news.google.com/rss/articles/CBMiqgFBVV95cUxOOE9xeWZfc1lQMS1LZmxqVzRJN3lyalpfODkxVnFXOHBhUGZUaC1JYVd0M094emFRY0VtcGJZdUR3cllHUDBFT242QVlhaEJVT0swMlppbFhocl9CcHp4MTlwMVBnMjJRNC15OVFncDBzdGVIUjNvQUNEQlpYN01sR0t2OWMyMzIyTGpGWnRCbmx6TlZQUGdEamJLblFLd2xOd0xuanV2MVU2UQ?oc=5
'No thanks': White South Africans turn down Trump's immigration offer,Reuters,US,neutral,immigration policy,0.4004222436523438,0.7,0.85015,0.15000000596046448,0.001811206340789795,https://news.google.com/rss/articles/CBMitAFBVV95cUxNV2lKUWZyZ1J4ZDZyWGI4VVNDTkhONTJDNGFoTTBMbjNHVjd1blNlYnowOUZoZjhMWnRjYVdSbzl4bXVHNEFDVnFyWHpyVXNzYzZBUGt0bWRLLTE5dFpoVmlTNmN4MDd3dUZYU2Q3RF9GSm93WEQ3N1lwRW5pYlRvcG5STGZrTDc4aHBOWGRUZjNlWVA4VjdCaWxSZkN2aXE5cVJYUkRKejhSOVAwcVQycjBpVWk?oc=5
Tennessee’s push to jail officials backing immigration ‘sanctuary’ raises alarm,The Guardian,UK,liberal,immigration policy,0.2216269500732422,0.4,0.352,0.19999998807907104,0.004134774208068848,https://news.google.com/rss/articles/CBMihAFBVV95cUxNTEFHUHl4ZE1oRkFJdUdlVjdEMnM5Skp1RWIwb2NyWTBXWG9UUkwybThfMGJ1T3dETDNqYkN5Tl9vXzlTT2tCTy1UZ2FOejMyb09NM2FrZTROTmdkaEhnOGw1cVBnc21oQ0dmNXF6a3FPMkRqck9iMm9vSWh3dmdQYnR4WDk?oc=5
"Family detentions to return in migration crackdown, says Trump ‘border czar’",The Guardian,UK,liberal,immigration policy,0.3804881140589714,0.6,0.5,0.44999999925494194,0.0024405717849731445,https://news.google.com/rss/articles/CBMilwFBVV95cUxNQWJtQWduQURIMkl0Y0YzT2lMV2NNeVBVMDBCVzc0TDlnTzQ5YUFqTXN6amlKbk9rTmhNRzBERXFTVWpfQ3JDay02ZElSS0xaV3hoWWgwb2RPa21lUlMxcHk1MlFCV05OdTNXWnlIY2xpWVRYV0UxOGdPZW1lbmhwbC1odnRTWUJueXVoYlZPWDFDbXdzSzdJ?oc=5
‘Reeks of McCarthyism’: outrage after Ice detains Palestinian student activist,The Guardian,UK,liberal,immigration policy,0.10734059524536133,0.4,0.1175,0.15000000596046448,0.0017029643058776855,https://news.google.com/rss/articles/CBMimAFBVV95cUxQakFPSEFudDRDYVZCV19CaF9PcFNvV3BYR2hQSEpyNEhwWFZfTW1Gb2toTDFTQ0RpSXVwMTR4LXBWT0NHdjZfajZqa3hsc0NoV3IxNmZRazczSEFkZksybUoyejNXZUREUjZPNjJFckpiSXFHOHhYeFVRbldNNGhubGluR3ZGb2kyUkgxMlpxUTRIM2ZleGRLdg?oc=5
"As Republicans thunderously applauded and Democrats walked out in droves, Trump’s Congress speech showcased the US divide | Lloyd Green",The Guardian,UK,liberal,immigration policy,0.523880399208069,0.7,0.8062,0.5,0.007001996040344238,https://news.google.com/rss/articles/CBMimgFBVV95cUxOZUswbzl5VWxGSnBCRUh2b2ZTR2pVdklHTV9fT3lrNWhXeGxVUVRBVGtMbzZLcklHckxVTzNiUVFXX0E3WjljTGF4aGFQYVU1dUNfbFI2elBYSWx6c01XYndEWG90VGxsY0cyV2dZM3VlRzhCWmNYZkhfYjFPalQ0dnNIZVNBdm5RS3pPZFY2MjU0bEhMNlZEMjdB?oc=5
"UN judge ‘exploited and abused’ woman she forced into slavery, court rules",The Guardian,UK,liberal,immigration policy,0.07101407794952393,0.3,0.025749999999999995,0.15000000596046448,0.003570377826690674,https://news.google.com/rss/articles/CBMiuwFBVV95cUxPZWgtRXpmTkFXNGx2ZTdES1dWdEFwVURCZ2UtUDFrQVZVUkVYQjdSREphbWVpcFBzWDktbWRUNFdrUkl0WWZiSGRoQllIaVB6cmJFblFEam5ucXJSVjlFZERrZml3RGdhUkZjZFlDZFE2TXRkMzVPYVI1dGwxcEhrbXp2Q19ISkh2OVhpSUlkQ0lPUTlrU0lTUWhrS2tUZFlWcDE4aEFjUWc2N1ZzbDF6TDVwN1NuNEp5NU44?oc=5
Germany has been betrayed again on migration,The Telegraph,UK,conservative,immigration policy,0.0920927180862427,0.4,0.07990000000000003,0.15000000596046448,0.0006635785102844238,https://news.google.com/rss/articles/CBMikwFBVV95cUxQeWlFVGZ3ZXlhTlBhVmd1QlVBaUNOaFRLUU5hNGlucWg2NXE2d01VYmNDeGlvY0d4UGw1UHNEelktUGNSZmNVdzlDUy1XZXJuZkRMNHoySWt0SXItaFhsNTFyMWRrOUd3aE9tTG90MjJPYXAzUHRHS2ZOdGRjcWRGMnl2Yk1SSk55UFhNLW1BZ2NLcGM?oc=5
Deported Ghanaian fraudster can return to UK after becoming depressed,The Telegraph,UK,conservative,immigration policy,0.223682765789032,0.3,0.05830000000000002,0.5,0.0018138289451599121,https://news.google.com/rss/articles/CBMinwFBVV95cUxPd2g1cW1xVlRLTDFhRXY5YXNtVUNqUWpTdmxpeW5zMzhMcm1YVzNqS2dMZVBXSzFtYXIyMHl5Q2pUWTYyRXhZdnp4MzZUbGlnMzJSdDM5S1NwWkV2WDQzZGxlMUtnZmR6VFhrOTNzNThQTS0zNHEzZ3M3eTF5SHI2M3d0d0VIeXR5UlVkdzBfYmI2SEZObDZhRmgzZVctZFk?oc=5
Where Mark Carney stands on key issues — from immigration to tariffs,The Telegraph,UK,conservative,immigration policy,0.38032862395048145,0.6,0.5,0.44999999925494194,0.0016431212425231934,https://news.google.com/rss/articles/CBMinAFBVV95cUxPRWlYb3B5TzEyRzVmVmtKN2toNWVpblVpVlJqczg4dGE2OTV5TzFRQUdOSUdQY1pzTmh3MUxLT0ZndWxEZlNkTUhNZGwwZERsaUJwc0c4S0lpYlpNaF85bkMxd3FRdm5xaUNIVjlaNzJpV1NzdXVWU3Q3NUxkNHFtdzh6LVpvODVzbTJiRDNxU1JLRlhtMnFSUGJ0ZjM?oc=5
Western Europe’s poorest country is about to oust its government over immigration,The Telegraph,UK,conservative,immigration policy,0.08195816314697266,0.5,0.10470000000000002,0.09999999403953552,0.00039082765579223633,https://news.google.com/rss/articles/CBMiogFBVV95cUxOSHlRSlVMd2loeGZNR1NhY3hSUWVic0JSckFpeVNKdXZyVUtLSTBWTkZ1bTNFSDRER3U1Q0cwZ0RBOE9Kb0VJS3NBTUhhQ3gyTS1MZmZpSWJ5NTAydi13LVZJRS1HYjdGM0VXRllmNk9IWDZrdzlCcVhqYTR4SEpSMmVOeS1NTEpOdHdvanptSkxTb2x2RVFvZG41eU9DdGY5Rnc?oc=5
Trump to invoke wartime law allowing him to deport foreigners without cause,The Telegraph,UK,conservative,immigration policy,0.32064521908760074,0.6,0.5,0.29999999701976776,0.0032261013984680176,https://news.google.com/rss/articles/CBMilAFBVV95cUxNZF9rWWRQUlU3N3JZeUtWbHNlVWRnUU5uaHFTUlpkYzg4SmxzZ0dheG0tTDctZXE1V2lOaDBUSUk3eGhVa0VqVERMeUY0T1NEaGVyR3NPM1NQaTcxMWgtbi1WeFdJSUVXU1dZeXgzQjQ1cWtQc2RNV0pFMFdBaENRUmIwMlo4QVdjRkhNWmFoS3poSTVW?oc=5
Climate Group Funded by Bill Gates Slashes Staff in Major Retreat,The New York Times,US,liberal,climate policy,0.3741457744026184,0.6,0.4351,0.5,0.000528872013092041,https://news.google.com/rss/articles/CBMiiwFBVV95cUxNeHNmcW5NdXNiaHB0WVpyM2loSWRweTlka3FDWDFXT0pvcGhHbDM3Y2J5ZEZUckp0WS1hMHJ5TkdXVUdJQWtLS25aUkRtejRxX0ZfWU9vVF90bTh4WHdpZ0RWMlhkMFM5TkdVTzhjOUNYX0ZQWTRPRUtTMy1XWHlrUUxDMUREZHRqUE5F?oc=5
E.P.A. Targets Dozens of Environmental Rules as It Reframes Its Purpose,The New York Times,US,liberal,climate policy,0.420078094303608,0.6,0.5,0.5500000007450581,0.000390470027923584,https://news.google.com/rss/articles/CBMihAFBVV95cUxPTmE5TUR2YjJpTnY4UTFEYUo1Z1p2X09tMmhBUVV1RzZxQl81bjA2bGVsLXlNZ29SSGZhY216YXUzVVNnNEdLMW92WGFaVUV1S1NxM1hwZjNDNV92R05oVXQtSG5vLTFiQjhHdFQ4a2hYRWZLLWN5R3c5Q0ZiUnlWdTBPTVU?oc=5
"How DOGE Hides Its Work, and Trump Targets Climate Rules",The New York Times,US,liberal,climate policy,0.3322057075500488,0.7,0.32999999999999996,0.5,0.0010285377502441406,https://news.google.com/rss/articles/CBMipAFBVV95cUxQMU9hdEJlUHJEdjRuMlJZMUpyZURPUjVJYW41dkU2XzVLRHdqdXFDQXJYbTBYN0R0bHJnYTlMZ2MxUUpjeTVCME4tTF9kdE9aM2NPUXM0a3gtX3QxdE1RLUtRRHE0ZjZxWW13U1dUbHhhNU1fQWZOZTFZcDFfN3R0eVktLWFpTUhvRnh2SFhvWk9naUMwWVJfOW1RWUxObkpyOEg3bg?oc=5
EPA Cancels $20 Billion in Climate Grants,The New York Times,US,liberal,climate policy,0.35480716251373295,0.6,0.38685,0.5,0.0003358125686645508,https://news.google.com/rss/articles/CBMigAFBVV95cUxNQ3N2aHJsZVFxRDJHdDlubEZ6bWR3MGgzcVZYWE94S3NnRjMxUU8tcnpXbFktZExQelRocmVjRmdmRWtjc2FEdkZxQ05DVDhSbTBlcGUyOTF5ZFBvRTdTaGxDc0xQX2N0SnZCTnNNYzBSa3Y1MXd2eWo5aHlhTFRWMw?oc=5
Supreme Court Rejects an Effort to Block States From Suing Oil Giants,The New York Times,US,liberal,climate policy,0.2411003262257576,0.8,0.052149999999999974,0.5500000007450581,0.001201629638671875,https://news.google.com/rss/articles/CBMijgFBVV95cUxNNkFsOHBBVl9sQ2c3QUJIVmtuQmRwb3hGYkZuNEx6cV9VT3Z3OVNCMEI4dEVDYmNnVXItUWE2WkRidmlxV3BoY3lPaVg0eVlXU3IwQzBLT2wySEFzTjVKeGlHNzB5dUlsVkNWS2UyTVBVbUpXQVAyM2NYNUwxZDFVNnQ1Y3RLV09xQWNJem1R?oc=5
Trump takes an ax to more than a dozen pollution rules in rapid-fire deregulation,CNN,US,liberal,climate policy,0.32032429575920107,0.6,0.5,0.29999999701976776,0.0016214847564697266,https://news.google.com/rss/articles/CBMihwFBVV95cUxOOU85ZGpMU2w2djM0SVdxaGdPUGMwNXNfWi1qVm85OUxQVWR3cHRMa0VDTlpqNUNKOHFaWGRhVTViYjFqY0ZXaC1NRmdCN0p3dDBPalJYQXZUSGxfeldsbFNqZUtsYm1vZUdtOFRZaEdEMHhVZjlPSXhLNXNuTWxPcmQ4SGF5cGPSAX5BVV95cUxNMHdQSldQZEN3MWZRdHU4a1pmVnRPTTB6YWRNWjViWmZOSDFtVWJtNWpUd2NNeHB6MjJaU3B5OFVfSFE0dm4tQWpIR2MzbFhpT0djbGg2UVY0em1DR1h3Q2dBMmNWaGhyZkVHWDlPR3RQYy1uck9uWW5mMkt2RlE?oc=5
Trump wants to buy Greenland again. Here’s why he’s so interested in the world’s largest island,CNN,US,liberal,climate policy,0.5588353041648866,0.7,0.8947499999999999,0.5,0.004676520824432373,https://news.google.com/rss/articles/CBMifkFVX3lxTE1KQWNrLUtLMXQyRHJ4c01tQmd5eGVoOFBHMzhEVjBVd0ZBZk5MZ01IT2J6X3pvdnZJYnlMRlI4V0gtb1Z2b1hvdGtQeWRqOHc0akpRbUl2MG5WdUNESlRuUVVXREVTWWJqVFpOc3E1ZmthUHp3QXZmSS1NZGU1d9IBdEFVX3lxTFBJbkRJMUxNbkVqV3p2cWFiZnlCQ1F3X3Y1N1FKMTdyeEgxd1A1dTdfWXJEdUZBdDNyQlFZcFRDWnVTT1NxLVBZdXBmeTJES0UzWWhnVGw2UFJMOW84WmZUU3ZaXzdfUUV4WUkwVGxVRnU1NmlU?oc=5
